year,age,pob,sex
2008,71,24850.94147,f
2008,72,23315.58684,f
2008,73,21843.70556,f
2008,74,20433.48444,f
2008,75,19036.49445,f
2008,76,17638.62418,f
2008,77,16402.50424,f
2008,78,15396.67461,f
2008,79,14542.39027,f
2008,80,13708.14599,f
2008,81,12939.1785,f
2008,82,12067.05999,f
2008,83,11000.73793,f
2008,84,9827.213599,f
2008,85,8740.320544,f
2008,86,7720.227759,f
2008,87,6747.104232,f
2008,88,5836.729715,f
2008,89,5004.883959,f
2008,90,4267.346714,f
2008,91,3639.897731,f
2008,92,3138.316761,f
2008,93,2778.383555,f
2008,94,2575.877863,f
2008,95,8122.246118,f
2009,0,138294.5268,f
2009,1,140058.9137,f
2009,2,141757.1047,f
2009,3,143359.3039,f
2009,4,144835.7154,f
2009,5,146156.5435,f
2009,6,147291.9923,f
2009,7,148212.266,f
2009,8,148887.5688,f
2009,9,149288.1048,f
2009,10,149492.5601,f
2009,11,149579.6207,f
2009,12,148977.0815,f
2009,13,147438.1828,f
2009,14,145258.5745,f
2009,15,142975.7027,f
2009,16,140476.1223,f
2009,17,138148.2839,f
2009,18,136238.1722,f
2009,19,134573.5254,f
2009,20,132720.8273,f
2009,21,130748.4576,f
2009,22,128786.6344,f
2009,23,126851.0073,f
2009,24,124905.6938,f
2009,25,122927.0321,f
2009,26,120953.1988,f
2009,27,118763.5315,f
2009,28,116256.481,f
2009,29,113546.197,f
2009,30,110836.7845,f
2009,31,108073.5095,f
2009,32,105438.4245,f
2009,33,103038.3289,f
2009,34,100782.6994,f
2009,35,98509.71677,f
2009,36,96294.34885,f
2009,37,93928.97818,f
2009,38,91307.81544,f
2009,39,88560.55893,f
2009,40,85852.76731,f
2009,41,83067.41407,f
2009,42,80720.06608,f
2009,43,79057.09104,f
2009,44,77797.69553,f
2009,45,76476.86586,f
2009,46,75262.18171,f
2009,47,73528.76421,f
2009,48,70942.53153,f
2009,49,67829.78397,f
2009,50,64828.15417,f
2009,51,61782.81621,f
2009,52,59048.32582,f
2009,53,56856.62433,f
2009,54,55015.16835,f
2009,55,53124.83577,f
2009,56,51295.88605,f
2009,57,49349.90647,f
2009,58,47167.92347,f
2009,59,44871.52367,f
2009,60,42666.25105,f
2009,61,40468.97738,f
2009,62,38558.84691,f
2009,63,37081.97968,f
2009,64,35882.60199,f
2009,65,34675.48804,f
2009,66,33537.68448,f
2009,67,32236.13327,f
2009,68,30632.45,f
2009,69,28846.67081,f
2009,70,27147.62414,f
2009,71,25494.03372,f
2009,72,23882.18367,f
2009,73,22341.26203,f
2009,74,20869.15653,f
2009,75,19411.59349,f
2009,76,17951.85958,f
2009,77,16673.52891,f
2009,78,15653.7718,f
2009,79,14802.85242,f
2009,80,13972.01792,f
2009,81,13212.80294,f
2009,82,12329.98156,f
2009,83,11218.32691,f
2009,84,9978.245858,f
2009,85,8833.525527,f
2009,86,7761.192537,f
2009,87,6738.273509,f
2009,88,5782.921813,f
2009,89,4913.290819,f
2009,90,4147.533898,f
2009,91,3503.80442,f
2009,92,3000.255755,f
2009,93,2655.041273,f
2009,94,2486.314346,f
2009,95,7241.158814,f
2010,0,147922.5523,m
2010,1,148404.1688,m
2010,2,149220.6838,m
2010,3,150286.3393,m
2010,4,151515.3769,m
2010,5,152822.0387,m
2010,6,154120.5665,m
2010,7,155325.2021,m
2010,8,156350.1873,m
2010,9,157109.7641,m
2010,10,157717.2482,m
2010,11,158285.9553,m
2010,12,157734.7578,m
2010,13,155579.7498,m
2010,14,152332.3947,m
2010,15,149035.4009,m
2010,16,145537.0334,m
2010,17,142081.4187,m
2010,18,138913.8268,m
2010,19,135949.6424,m
2010,20,132795.3691,m
2010,21,129453.3727,m
2010,22,126591.7197,m
2010,23,124479.6491,m
2010,24,122831.6493,m
2010,25,121119.0711,m
2010,26,119478.9662,m
2010,27,117510.1086,m
2010,28,114969.4609,m
2010,29,112062.5506,m
2010,30,109248.9602,m
2010,31,106449.9942,m
2010,32,103677.4619,m
2010,33,100987.6334,m
2010,34,98361.35774,m
2010,35,95752.42649,m
2010,36,93205.13619,m
2010,37,90654.61386,m
2010,38,88075.4871,m
2010,39,85533.35813,m
2010,40,83018.89209,m
2010,41,80413.58463,m
2010,42,78376.06229,m
2010,43,77194.58109,m
2010,44,76509.78793,m
2010,45,75769.30892,m
2010,46,75197.90108,m
2010,47,73847.05352,m
2010,48,71225.36749,m
2010,49,67819.1675,m
2010,50,64551.68112,m
2010,51,61172.86802,m
2010,52,58331.07317,m
2010,53,56420.99354,m
2010,54,55088.67169,m
2010,55,53631.26405,m
2010,56,52244.31237,m
2010,57,50521.51913,m
2010,58,48207.77555,m
2010,59,45549.50558,m
2010,60,43019.00105,m
2010,61,40486.71449,m
2010,62,38273.40911,m
2010,63,36574.99933,m
2010,64,35212.14068,m
2010,65,33815.39013,m
2010,66,32465.61531,m
2010,67,31033.34323,m
2010,68,29419.21944,m
2010,69,27699.17335,m
2010,70,26063.53505,m
2010,71,24492.29404,m
2010,72,22910.05735,m
2010,73,21304.18001,m
2010,74,19708.16911,m
2010,75,18146.66909,m
2010,76,16588.9419,m
2010,77,15223.57284,m
2010,78,14138.71597,m
2010,79,13239.75587,m
2010,80,12362.16016,m
2010,81,11560.71977,m
2010,82,10651.7576,m
2010,83,9534.276679,m
2010,84,8306.003405,m
2010,85,7163.381652,m
2010,86,6064.387245,m
2010,87,5090.095313,m
2010,88,4299.776009,m
2010,89,3650.116733,m
2010,90,3036.255234,m
2010,91,2476.428563,m
2010,92,1988.873771,m
2010,93,1571.311361,m
2010,94,1221.461832,m
2010,95,937.0456854,m
2010,96,715.7834228,m
2010,97,555.3955447,m
2010,98,453.6025524,m
2010,99,408.1249466,m
2010,100,692.5673867,m
2011,0,146791.0254,m
2011,1,146958.2262,m
2011,2,147603.1966,m
2011,3,148622.7984,m
2011,4,149913.8937,m
2011,5,151373.3445,m
2011,6,152898.0126,m
2011,7,154384.76,m
2011,8,155730.4488,m
2011,9,156831.9407,m
2011,10,157813.2247,m
2011,11,158798.2897,m
2011,12,158548.3631,m
2011,13,156506.053,m
2011,14,153249.6021,m
2011,15,149952.5243,m
2011,16,146425.5721,m
2011,17,142996.1547,m
2011,18,139960.4799,m
2011,19,137184.2081,m
2011,20,134187.6961,m
2011,21,131007.957,m
2011,22,128203.8576,m
2011,23,125987.2282,m
2011,24,124135.0216,m
2011,25,122234.2225,m
2011,26,120393.6686,m
2011,27,118296.4473,m
2011,28,115751.5455,m
2011,29,112922.7425,m
2011,30,110173.7217,m
2011,31,107442.416,m
2011,32,104744.5839,m
2011,33,102128.0295,m
2011,34,99575.70243,m
2011,35,97044.83645,m
2011,36,94570.49099,m
2011,37,92108.54269,m
2011,38,89641.48863,m
2011,39,87217.81157,m
2011,40,84817.39241,m
2011,41,82340.92924,m
2011,42,80338.27973,m
2011,43,79047.91887,m
2011,44,78167.35539,m
2011,45,77240.94842,m
2011,46,76462.21665,m
2011,47,74996.09758,m
2011,48,72413.62604,m
2011,49,69142.98786,m
2011,50,65990.40448,m
2011,51,62733.51613,m
2011,52,59967.49301,m
2011,53,58050.17052,m
2011,54,56658.10913,m
2011,55,55153.90428,m
2011,56,53717.68134,m
2011,57,51960.76598,m
2011,58,49642.62872,m
2011,59,46996.73987,m
2011,60,44468.67684,m
2011,61,41935.2173,m
2011,62,39706.89551,m
2011,63,37972.16738,m
2011,64,36558.02504,m
2011,65,35110.24979,m
2011,66,33708.37954,m
2011,67,32217.94716,m
2011,68,30539.19527,m
2011,69,28750.70402,m
2011,70,27044.85358,m
2011,71,25400.01909,m
2011,72,23753.79063,m
2011,73,22099.81834,m
2011,74,20465.73987,m
2011,75,18865.28422,m
2011,76,17271.39535,m
2011,77,15862.82433,m
2011,78,14722.21621,m
2011,79,13760.71005,m
2011,80,12824.19274,m
2011,81,11964.3583,m
2011,82,11006.99249,m
2011,83,9856.534009,m
2011,84,8605.678444,m
2011,85,7440.536741,m
2011,86,6321.311576,m
2011,87,5325.438314,m
2011,88,4509.387357,m
2011,89,3831.935192,m
2011,90,3193.241959,m
2011,91,2610.700493,m
2011,92,2101.703629,m
2011,93,1664.10542,m
2011,94,1295.759917,m
2011,95,994.5211727,m
2011,96,758.24324,m
2011,97,584.780171,m
2011,98,471.9860182,m
2011,99,417.7148338,m
2011,100,705.9967185,m
2012,0,145680.0182,m
2012,1,145529.6904,m
2012,2,146000.3041,m
2012,3,146971.3386,m
2012,4,148322.2734,m
2012,5,149932.5881,m
2012,6,151681.7621,m
2012,7,153449.2749,m
2012,8,155114.6061,m
2012,9,156557.2352,m
2012,10,157911.8154,m
2012,11,159313.0002,m
2012,12,159364.3997,m
2012,13,157435.1459,m
2012,14,154170.2398,m
2012,15,150873.7619,m
2012,16,147318.7501,m
2012,17,143916.893,m
2012,18,141015.7277,m
2012,19,138430.582,m
2012,20,135594.9442,m
2012,21,132580.9536,m
2012,22,129835.8332,m
2012,23,127512.8225,m
2012,24,125452.591,m
2012,25,123360.1461,m
2012,26,121315.5787,m
2012,27,119087.7033,m
2012,28,116538.4584,m
2012,29,113789.18,m
2012,30,111106.0081,m
2012,31,108443.8062,m
2012,32,105822.4419,m
2012,33,103281.1602,m
2012,34,100805.0361,m
2012,35,98354.50316,m
2012,36,95954.99921,m
2012,37,93584.79751,m
2012,38,91234.91958,m
2012,39,88935.69059,m
2012,40,86655.14214,m
2012,41,84314.14145,m
2012,42,82348.81024,m
2012,43,80945.5037,m
2012,44,79861.19829,m
2012,45,78741.47414,m
2012,46,77747.16586,m
2012,47,76161.72257,m
2012,48,73621.41039,m
2012,49,70493.65002,m
2012,50,67462.43576,m
2012,51,64334.37641,m
2012,52,61648.7957,m
2012,53,59724.8908,m
2012,54,58271.26312,m
2012,55,56719.06067,m
2012,56,55232.14639,m
2012,57,53440.95879,m
2012,58,51120.52945,m
2012,59,48490.4103,m
2012,60,45967.59365,m
2012,61,43435.6474,m
2012,62,41193.77035,m
2012,63,39422.24989,m
2012,64,37955.01438,m
2012,65,36454.47946,m
2012,66,34998.69168,m
2012,67,33447.88106,m
2012,68,31701.91406,m
2012,69,29842.17093,m
2012,70,28063.10463,m
2012,71,26341.35167,m
2012,72,24628.56143,m
2012,73,22925.17961,m
2012,74,21252.47446,m
2012,75,19612.38725,m
2012,76,17981.87215,m
2012,77,16528.80666,m
2012,78,15329.77114,m
2012,79,14302.24316,m
2012,80,13303.57939,m
2012,81,12382.05987,m
2012,82,11373.91984,m
2012,83,10189.5964,m
2012,84,8916.230604,m
2012,85,7728.517409,m
2012,86,6589.106975,m
2012,87,5571.460573,m
2012,88,4728.974718,m
2012,89,4022.70333,m
2012,90,3358.294774,m
2012,91,2752.208525,m
2012,92,2220.904061,m
2012,93,1762.37234,m
2012,94,1374.604319,m
2012,95,1055.590957,m
2012,96,803.3232111,m
2012,97,615.7920397,m
2012,98,490.9884007,m
2012,99,426.9032521,m
2012,100,719.6864537,m
2013,0,144589.3041,m
2013,1,144118.3802,m
2013,2,144411.8636,m
2013,3,145331.8496,m
2013,4,146740.4331,m
2013,5,148499.7091,m
2013,6,150471.7729,m
2013,7,152518.7194,m
2013,8,154502.6437,m
2013,9,156285.6408,m
2013,10,158013.021,m
2013,11,159830.0944,m
2013,12,160182.8807,m
2013,13,158367.0448,m
2013,14,155094.3271,m
2013,15,151799.1346,m
2013,16,148216.584,m
2013,17,144843.6621,m
2013,18,142079.6358,m
2013,19,139688.8802,m
2013,20,137017.2771,m
2013,21,134172.5787,m
2013,22,131487.8853,m
2013,23,129056.6449,m
2013,24,126784.5151,m
2013,25,124496.9512,m
2013,26,122244.7571,m
2013,27,119883.9043,m
2013,28,117330.2226,m
2013,29,114661.9017,m
2013,30,112045.875,m
2013,31,109454.2437,m
2013,32,106911.1441,m
2013,33,104447.1668,m
2013,34,102049.5401,m
2013,35,99681.64721,m
2013,36,97358.90625,m
2013,37,95083.70063,m
2013,38,92856.25863,m
2013,39,90687.67088,m
2013,40,88533.00856,m
2013,41,86334.308,m
2013,42,84408.8269,m
2013,43,82888.38474,m
2013,44,81592.11654,m
2013,45,80271.45848,m
2013,46,79053.06809,m
2013,47,77344.13187,m
2013,48,74849.03496,m
2013,49,71871.72168,m
2013,50,68968.57167,m
2013,51,65976.49358,m
2013,52,63376.19709,m
2013,53,61446.40319,m
2013,54,59929.33199,m
2013,55,58327.90327,m
2013,56,56788.83784,m
2013,57,54963.25546,m
2013,58,52642.77622,m
2013,59,50032.02112,m
2013,60,47517.43695,m
2013,61,44989.86936,m
2013,62,42736.01279,m
2013,63,40927.23747,m
2013,64,39405.03968,m
2013,65,37849.95561,m
2013,66,36338.37024,m
2013,67,34724.88264,m
2013,68,32909.01003,m
2013,69,30975.09121,m
2013,70,29119.67758,m
2013,71,27317.53466,m
2013,72,25535.51002,m
2013,73,23781.37453,m
2013,74,22069.49733,m
2013,75,20389.10876,m
2013,76,18721.52126,m
2013,77,17222.6337,m
2013,78,15962.37139,m
2013,79,14865.17094,m
2013,80,13800.97515,m
2013,81,12814.31329,m
2013,82,11752.91799,m
2013,83,10533.82244,m
2013,84,9238.05706,m
2013,85,8027.749713,m
2013,86,6868.231638,m
2013,87,5828.639157,m
2013,88,4959.005487,m
2013,89,4222.859609,m
2013,90,3531.82796,m
2013,91,2901.342065,m
2013,92,2346.833446,m
2013,93,1866.432779,m
2013,94,1458.270739,m
2013,95,1120.478002,m
2013,96,851.1852439,m
2013,97,648.5231397,m
2013,98,510.6223653,m
2013,99,435.6135962,m
2013,100,733.6416419,m
2014,0,143518.6591,m
2014,1,142724.1159,m
2014,2,142837.734,m
2014,3,143704.2225,m
2014,4,145168.2907,m
2014,5,147074.6478,m
2014,6,149268.0032,m
2014,7,151593.066,m
2014,8,153894.5455,m
2014,9,156017.1509,m
2014,10,158116.8424,m
2014,11,160349.5802,m
2014,12,161003.8189,m
2014,13,159301.766,m
2014,14,156021.8835,m
2014,15,152728.6629,m
2014,16,149119.0901,m
2014,17,145776.4904,m
2014,18,143152.2701,m
2014,19,140959.22,m
2014,20,138454.8605,m
2014,21,135783.0513,m
2014,22,133160.2554,m
2014,23,130618.911,m
2014,24,128130.9533,m
2014,25,125644.748,m
2014,26,123181.2644,m
2014,27,120685.0781,m
2014,28,118126.8611,m
2014,29,115540.9465,m
2014,30,112993.3786,m
2014,31,110473.8083,m
2014,32,108010.7997,m
2014,33,105626.1922,m
2014,34,103309.3981,m
2014,35,101026.4916,m
2014,36,98782.46006,m
2014,37,96605.57855,m
2014,38,94505.99282,m
2014,39,92474.44209,m
2014,40,90451.87834,m
2014,41,88402.5413,m
2014,42,86519.53097,m
2014,43,84877.6359,m
2014,44,83360.92782,m
2014,45,81831.48531,m
2014,46,80380.24719,m
2014,47,78543.53031,m
2014,48,76096.81912,m
2014,49,73277.78307,m
2014,50,70509.62849,m
2014,51,67660.93973,m
2014,52,65150.94578,m
2014,53,63215.99032,m
2014,54,61633.54647,m
2014,55,59981.6338,m
2014,56,58388.91654,m
2014,57,56528.84628,m
2014,58,54210.70682,m
2014,59,51623.12581,m
2014,60,49119.95032,m
2014,61,46599.81476,m
2014,62,44335.67508,m
2014,63,42489.19524,m
2014,64,40910.10459,m
2014,65,39298.62586,m
2014,66,37729.3033,m
2014,67,36050.75634,m
2014,68,34162.17992,m
2014,69,32151.03964,m
2014,70,30216.01402,m
2014,71,28329.85681,m
2014,72,26475.81851,m
2014,73,24669.55537,m
2014,74,22917.97634,m
2014,75,21196.62425,m
2014,76,19491.53869,m
2014,77,17945.46562,m
2014,78,16621.04835,m
2014,79,15450.34159,m
2014,80,14317.05993,m
2014,81,13261.62436,m
2014,82,12144.37723,m
2014,83,10889.58249,m
2014,84,9571.569567,m
2014,85,8338.676556,m
2014,86,7159.162935,m
2014,87,6097.47214,m
2014,88,5199.968733,m
2014,89,4432.863974,m
2014,90,3714.27715,m
2014,91,3058.511501,m
2014,92,2479.870267,m
2014,93,1976.626031,m
2014,94,1547.051374,m
2014,95,1189.418877,m
2014,96,902.0011218,m
2014,97,683.0706901,m
2014,98,530.9001632,m
2014,99,443.7621228,m
2014,100,747.8674302,m
2015,0,142467.8617,m
2015,1,141346.7202,m
2015,2,141277.7751,m
2015,3,142088.3492,m
2015,4,143605.7648,m
2015,5,145657.3448,m
2015,6,148070.4115,m
2015,7,150672.2877,m
2015,8,153290.2959,m
2015,9,155751.7587,m
2015,10,158223.2804,m
2015,11,160871.4653,m
2015,12,161827.2275,m
2015,13,160239.3259,m
2015,14,156952.9283,m
2015,15,153662.3673,m
2015,16,150026.285,m
2015,17,146715.4065,m
2015,18,144233.6972,m
2015,19,142241.7199,m
2015,20,139907.8616,m
2015,21,137412.5926,m
2015,22,134853.1876,m
2015,23,132199.8385,m
2015,24,129492.0669,m
2015,25,126803.6482,m
2015,26,124125.1622,m
2015,27,121491.2525,m
2015,28,118928.3969,m
2015,29,116426.3531,m
2015,30,113948.5751,m
2015,31,111502.5804,m
2015,32,109121.5191,m
2015,33,106818.381,m
2015,34,104584.7957,m
2015,35,102389.262,m
2015,36,100225.9111,m
2015,37,98150.76199,m
2015,38,96184.61778,m
2015,39,94296.70817,m
2015,40,92412.65799,m
2015,41,90519.98006,m
2015,42,88682.15258,m
2015,43,86914.35641,m
2015,44,85168.4679,m
2015,45,83422.15011,m
2015,46,81729.03151,m
2015,47,79760.1241,m
2015,48,77365.08722,m
2015,49,74712.42725,m
2015,50,72086.44253,m
2015,51,69388.81499,m
2015,52,66974.32399,m
2015,53,65034.96957,m
2015,54,63385.17057,m
2015,55,61681.48658,m
2015,56,60033.57463,m
2015,57,58138.95486,m
2015,58,55825.6996,m
2015,59,53265.32864,m
2015,60,50776.93747,m
2015,61,48267.48465,m
2015,62,45994.88525,m
2015,63,44110.26559,m
2015,64,42472.28821,m
2015,65,40802.51169,m
2015,66,39173.4511,m
2015,67,37427.37587,m
2015,68,35463.18548,m
2015,69,33371.65082,m
2015,70,31353.60977,m
2015,71,29379.6545,m
2015,72,27450.71237,m
2015,73,25590.91745,m
2015,74,23799.12447,m
2015,75,22036.15591,m
2015,76,20293.1694,m
2015,77,18698.51076,m
2015,78,17306.87583,m
2015,79,16058.63702,m
2015,80,14852.53944,m
2015,81,13724.51639,m
2015,82,12548.7002,m
2015,83,11257.25898,m
2015,84,9917.194995,m
2015,85,8661.758358,m
2015,86,7462.398203,m
2015,87,6378.47952,m
2015,88,5452.3762,m
2015,89,4653.198921,m
2015,90,3906.10043,m
2015,91,3224.149333,m
2015,92,2620.414236,m
2015,93,2093.311101,m
2015,94,1641.255891,m
2015,95,1262.664568,m
2015,96,955.9530958,m
2015,97,719.5374365,m
2015,98,551.8335529,m
2015,99,451.2574076,m
2015,100,762.3690658,m
2016,0,141436.6926,m
2016,1,139986.0172,m
2016,2,139731.8486,m
2016,3,140484.1226,m
2016,4,142052.7749,m
2016,5,144247.741,m
2016,6,146878.9566,m
2016,7,149756.3574,m
2016,8,152689.8791,m
2016,9,155489.4573,m
2016,10,158332.3357,m
2016,11,161395.7578,m
2016,12,162653.1196,m
2016,13,161179.7408,m
2016,14,157887.481,m
2016,15,154600.2687,m
2016,16,150938.1848,m
2016,17,147660.4389,m
2016,18,145323.9841,m
2016,19,143536.4997,m
2016,20,141376.4497,m
2016,21,139061.4268,m
2016,22,136566.9293,m
2016,23,133799.648,m
2016,24,130868.0189,m
2016,25,127973.7643,m
2016,26,125076.5125,m
2016,27,122302.4557,m
2016,28,119734.8532,m
2016,29,117318.1608,m
2016,30,114911.5212,m
2016,31,112540.6412,m
2016,32,110243.4141,m
2016,33,108023.8791,m
2016,34,105875.9204,m
2016,35,103770.1864,m
2016,36,101689.5122,m
2016,37,99719.58591,m
2016,38,97892.63782,m
2016,39,96155.18764,m
2016,40,94416.27434,m
2016,41,92687.78985,m
2016,42,90897.95139,m
2016,43,88999.67138,m
2016,44,87015.59112,m
2016,45,85044.0603,m
2016,46,83099.75392,m
2016,47,80994.12082,m
2016,48,78654.16869,m
2016,49,76176.26037,m
2016,50,73699.8707,m
2016,51,71161.24836,m
2016,52,68847.64848,m
2016,53,66904.694,m
2016,54,65185.50246,m
2016,55,63428.72929,m
2016,56,61724.03637,m
2016,57,59794.83899,m
2016,58,57489.17467,m
2016,59,54960.2864,m
2016,60,52490.26433,m
2016,61,49994.95202,m
2016,62,47715.8499,m
2016,63,45792.67105,m
2016,64,44093.74786,m
2016,65,42363.71121,m
2016,66,40672.84887,m
2016,67,38856.68684,m
2016,68,36813.85587,m
2016,69,34638.62148,m
2016,70,32534.01686,m
2016,71,30468.31344,m
2016,72,28461.46204,m
2016,73,26546.70077,m
2016,74,24714.20153,m
2016,75,22908.97452,m
2016,76,21127.70937,m
2016,77,19483.02768,m
2016,78,18020.97184,m
2016,79,16690.97422,m
2016,80,15408.14614,m
2016,81,14203.53086,m
2016,82,12966.30226,m
2016,83,11637.2469,m
2016,84,10275.37588,m
2016,85,8997.473739,m
2016,86,7778.455573,m
2016,87,6672.204162,m
2016,88,5716.763353,m
2016,89,4884.370597,m
2016,90,4107.779508,m
2016,91,3398.711373,m
2016,92,2768.887481,m
2016,93,2216.86784,m
2016,94,1741.212459,m
2016,95,1340.481347,m
2016,96,1013.234513,m
2016,97,758.0319652,m
2016,98,573.4337135,m
2016,99,457.9997663,m
2016,100,777.1518975,m
2017,0,140424.9348,m
2017,1,138641.8329,m
2017,2,138199.8173,m
2017,3,138891.4369,m
2017,4,140509.2407,m
2017,5,142845.7779,m
2017,6,145693.5974,m
2017,7,148845.2482,m
2017,8,152093.2795,m
2017,9,155230.2401,m
2017,10,158444.0091,m
2017,11,161922.4654,m
2017,12,163481.5084,m
2017,13,162123.0273,m
2017,14,158825.5609,m
2017,15,155542.3875,m
2017,16,151854.8058,m
2017,17,148611.6164,m
2017,18,146423.1985,m
2017,19,144843.6805,m
2017,20,142860.796,m
2017,21,140729.7804,m
2017,22,138301.7307,m
2017,23,135418.5626,m
2017,24,132258.9741,m
2017,25,129155.2103,m
2017,26,126035.3778,m
2017,27,123118.7157,m
2017,28,120546.2529,m
2017,29,118216.4085,m
2017,30,115882.2739,m
2017,31,113588.0726,m
2017,32,111376.5974,m
2017,33,109242.8344,m
2017,34,107182.962,m
2017,35,105169.4954,m
2017,36,103173.5191,m
2017,37,101312.3896,m
2017,38,99630.56612,m
2017,39,98050.61388,m
2017,40,96463.67496,m
2017,41,94907.16381,m
2017,42,93168.21733,m
2017,43,91134.73245,m
2017,44,88903.17077,m
2017,45,86697.83541,m
2017,46,84492.75191,m
2017,47,82245.7294,m
2017,48,79964.39812,m
2017,49,77669.90202,m
2017,50,75350.79096,m
2017,51,72979.39839,m
2017,52,70772.27148,m
2017,53,68826.55326,m
2017,54,67035.87534,m
2017,55,65224.66394,m
2017,56,63461.55899,m
2017,57,61497.79165,m
2017,58,59202.59516,m
2017,59,56709.7101,m
2017,60,54261.8612,m
2017,61,51784.36441,m
2017,62,49500.85707,m
2017,63,47538.71731,m
2017,64,45776.72206,m
2017,65,43984.40211,m
2017,66,42229.60963,m
2017,67,40340.70958,m
2017,68,38216.09029,m
2017,69,35953.71278,m
2017,70,33758.84571,m
2017,71,31597.27052,m
2017,72,29509.38454,m
2017,73,27538.1917,m
2017,74,25664.51599,m
2017,75,23816.40134,m
2017,76,21996.50759,m
2017,77,20300.3272,m
2017,78,18764.50034,m
2017,79,17348.30667,m
2017,80,15984.64032,m
2017,81,14699.22802,m
2017,82,13397.61185,m
2017,83,12029.95412,m
2017,84,10646.57102,m
2017,85,9346.32025,m
2017,86,8107.874828,m
2017,87,6979.212797,m
2017,88,5993.690467,m
2017,89,5126.909971,m
2017,90,4319.820935,m
2017,91,3582.677999,m
2017,92,2925.735801,m
2017,93,2347.698147,m
2017,94,1847.268839,m
2017,95,1423.151682,m
2017,96,1074.050479,m
2017,97,798.6690342,m
2017,98,595.7111518,m
2017,99,463.8806354,m
2017,100,792.2213779,m
2018,0,139432.3737,m
2018,1,137313.9953,m
2018,2,136681.5453,m
2018,3,137310.1868,m
2018,4,138975.0832,m
2018,5,141451.3976,m
2018,6,144514.2932,m
2018,7,147938.9334,m
2018,8,151500.4814,m
2018,9,154974.1003,m
2018,10,158558.3015,m
2018,11,162451.5963,m
2018,12,164312.4074,m
2018,13,163069.202,m
2018,14,159767.1875,m
2018,15,156488.7443,m
2018,16,152776.1642,m
2018,17,149568.9676,m
2018,18,147531.4087,m
2018,19,146163.3845,m
2018,20,144361.0735,m
2018,21,142417.8827,m
2018,22,140057.8447,m
2018,23,137056.8078,m
2018,24,133665.0992,m
2018,25,130348.1012,m
2018,26,127001.8215,m
2018,27,123940.0608,m
2018,28,121362.6191,m
2018,29,119121.1356,m
2018,30,116860.8905,m
2018,31,114644.9574,m
2018,32,112521.1832,m
2018,33,110475.396,m
2018,34,108506.1124,m
2018,35,106587.4224,m
2018,36,104678.1895,m
2018,37,102929.5167,m
2018,38,101398.9248,m
2018,39,99983.73552,m
2018,40,98555.82863,m
2018,41,97179.32323,m
2018,42,95494.27128,m
2018,43,93320.7184,m
2018,44,90832.0995,m
2018,45,88384.10735,m
2018,46,85908.3676,m
2018,47,83515.16006,m
2018,48,81296.11531,m
2018,49,79193.98548,m
2018,50,77040.10288,m
2018,51,74844.45401,m
2018,52,72749.58162,m
2018,53,70801.97464,m
2018,54,68937.65845,m
2018,55,67070.62776,m
2018,56,65247.43357,m
2018,57,63249.14189,m
2018,58,60967.46854,m
2018,59,58515.36679,m
2018,60,56093.725,m
2018,61,53637.94655,m
2018,62,51352.27928,m
2018,63,49350.79626,m
2018,64,47523.53357,m
2018,65,45666.84462,m
2018,66,43845.92722,m
2018,67,41881.54197,m
2018,68,39671.86067,m
2018,69,37318.75281,m
2018,70,35029.76727,m
2018,71,32768.01569,m
2018,72,30595.8452,m
2018,73,28566.72471,m
2018,74,26651.42689,m
2018,75,24759.81014,m
2018,76,22900.96832,m
2018,77,21151.77459,m
2018,78,19538.67323,m
2018,79,18031.62575,m
2018,80,16582.81111,m
2018,81,15212.18754,m
2018,82,13843.07094,m
2018,83,12435.80185,m
2018,84,11031.25605,m
2018,85,9708.815115,m
2018,86,8451.2183,m
2018,87,7300.097051,m
2018,88,6283.743771,m
2018,89,5381.374052,m
2018,90,4542.757397,m
2018,91,3776.555485,m
2018,92,3091.429993,m
2018,93,2486.22724,m
2018,94,1959.79354,m
2018,95,1510.975209,m
2018,96,1138.618565,m
2018,97,841.5699231,m
2018,98,618.6755995,m
2018,99,468.7819105,m
2018,100,807.5830654,m
2019,0,138458.7971,m
2019,1,136002.334,m
2019,2,135176.8981,m
2019,3,135740.2683,m
2019,4,137450.2235,m
2019,5,140064.5423,m
2019,6,143341.0036,m
2019,7,147037.3863,m
2019,8,150911.4692,m
2019,9,154721.031,m
2019,10,158675.2135,m
2019,11,162983.1584,m
2019,12,165145.8301,m
2019,13,164018.2816,m
2019,14,160712.3804,m
2019,15,157439.3598,m
2019,16,153702.2759,m
2019,17,150532.5213,m
2019,18,148648.6833,m
2019,19,147495.7353,m
2019,20,145877.4572,m
2019,21,144125.9657,m
2019,22,141835.5276,m
2019,23,138714.6121,m
2019,24,135086.563,m
2019,25,131552.5534,m
2019,26,127975.9072,m
2019,27,124766.5195,m
2019,28,122183.9749,m
2019,29,120032.3813,m
2019,30,117847.4288,m
2019,31,115711.3791,m
2019,32,113677.2869,m
2019,33,111721.715,m
2019,34,109845.5656,m
2019,35,108024.203,m
2019,36,106203.7842,m
2019,37,104571.3153,m
2019,38,103198.2454,m
2019,39,101955.3167,m
2019,40,100693.7259,m
2019,41,99505.51827,m
2019,42,97877.46585,m
2019,43,95558.83577,m
2019,44,92803.28976,m
2019,45,90103.52064,m
2019,46,87346.94778,m
2019,47,84802.62432,m
2019,48,82649.66541,m
